STUDENT_ID	CURRENT_SCHOOL	LAST_NAME	FIRST_NAME	MIDDLE_NAME	DATE_OF_BIRTH	GENDER_CODE	GRADE_LEVEL
1002279	2002	Quinn	Mark	DEE	03/17/1993	M	09
1002280	2002	Quinn	Wimpy	DANIELLE	09/18/1993	F	09
1001107	INACT	Comstock	Keith		07/21/1992	F	KF
1009431	4011	Edmondson	Brian	MICHAEL	07/09/1997	F	05
1010471	4014	Blume	Clint		02/03/1998	F	03
1006401	4011	Carden	John		11/28/1995	M	05
1004595	INACT	Beckman	Jim		05/02/1995	M	05
1002470	INACT	Dooin	Red		03/04/1993	F	KP
1002367	2002	Rice	Pat		04/03/1993	F	09
1008870	3005	Dowse	Tom	UKIYA	02/26/1994	F	08
1008872	OOD	Downs	Red		03/27/1997	M	07
1006053	4011	Burroughs	Henry		06/04/1996	F	05
1008747	2002	Dominique	Andy	THOMAS	01/08/1991	F	10
1013207	INACT	Grant	George	F	12/21/1990	M	09
1012769	4012	Flannery	John	F	05/03/2000	F	02
1002605	INACT	Schanz	Charley	KAVEL	08/30/1993	F	02
505042	INACT	Keefe	Dave	J	12/31/1988	M	01
1011676	INACT	Connolly	Joe	HARVEY	12/04/1997	M	01
1009866	4009	Arias	Rudy		03/20/1998	F	03
1013248	INACT	Gregg	Dave		12/16/1999	F	01
1012226	INACT	Dedrick	Jim	L	05/11/2001	M	KF
1001429	INACT	Lord	Bris	EATON	10/14/1983	M	12
105804	INACT	Freese	George		03/10/1991	M	10
504418	INACT	Collins	Bill	ELIZABETH	03/31/1987	F	PG
504419	INACT	Coleman	Michael	Y	07/06/1987	F	02
1004284	INACT	Bradshaw	George		05/17/1991	M	03
403882	INACT	Johnson	Roy	LIZBETH	03/02/1989	M	12
504820	INACT	Halladay	Roy	WILLIAM	09/01/1988	M	03
105386	INACT	Bair	Doug	LYNN	07/21/1989	M	12
404005	2002	Kennedy	Terry		09/17/1990	M	10
105307	INACT	Allen	Ron	BIANCA	12/24/1986	F	PG
1009966	4009	Baker	Chuck		06/21/1998	F	03
1013039	4007	Gettel	Al	JAVE	01/07/2000	F	02
1013165	4012	Gordon	Tom	GRACE	06/25/2001	F	KF
1011444	4012	Chapman	Ray	MARIE	02/16/1999	M	03
1011091	4009	Burk	Mack		03/22/1998	M	03
1011772	4012	Corwin	Al	C	02/25/1999	F	03
403879	INACT	Johnson	Ken	ALIZE	11/15/1988	F	06
505065	INACT	Kessler	Henry	DOLORES	02/24/1989	M	12
505530	INACT	Messitt	Tom		12/08/1989	F	01
505531	2002	Messenger	Bud	W.	07/26/1990	M	11
1012456	4007	Durham	Joe		11/18/1998	M	03
1006573	3005	Casian	Larry	J	05/03/1996	M	06
1004074	INACT	Young	Irv	MARIE	08/20/1991	M	10
1004465	2002	Barnes	Skeeter	M	10/16/1989	F	11
1004082	INACT	Zachary	Tom	C	10/16/1987	M	PG
1003530	2002	Wagner	Honus	PETER	07/15/1994	M	09
1012475	3004	Alvarez	Juan	R	04/04/1994	F	08
505134	INACT	Lake	Fred		05/04/1989	M	01
800810	INACT	Tener	John	ANTHONY	04/22/1982	M	09
505831	INACT	Otis	Bill	TIAQUAN	07/25/1991	M	TI
1001618	INACT	McClure	Hal		07/09/1986	F	10
1003553	INACT	Walker	Marty	WILLIAM	07/17/1994	F	03
1005849	INACT	Buker	Cy	V	01/05/1984	M	11
105787	INACT	Butler	Ike	ADRIANO	02/15/1991	F	10
403999	2002	Kenworthy	Bill	R	01/13/1990	F	11
105250	INACT	Limmer	Lou		11/16/1987	F	PG
1004349	INACT	Ayala	Bobby		12/09/1988	M	12
1002076	INACT	Padgett	Ernie	LOUISE	06/18/1992	M	02
1002882	INACT	Simon	Mike	M	03/09/1991	M	PG
1006859	INACT	Choi	Hee Seop		05/02/1996	M	01
1006233	3005	Cairo	Miguel		10/07/1995	F	06
505819	2002	Ortenzio	Frank	A	03/23/1989	M	10
1013037	4009	Gerut	Jody	NASZERIE	08/12/2000	M	02
1013107	4014	Glendon	Martin	ANDREW	12/16/1999	F	02
1004533	INACT	Bautista	Denny	P	01/24/1995	M	KP
1005367	INACT	Bressler	Rube		11/24/1992	M	03
105457	INACT	Batiste	Kevin	MORGAN	12/31/1988	M	11
1004486	3004	Barrett	Red		05/02/1994	F	08
505363	2002	Mason	Ernie	DEFOREST	08/26/1990	M	11
1008100	4011	Daily	Hugh		05/29/1997	M	05
105620	INACT	Boucher	Al		04/15/1990	F	06
105509	INACT	Benitez	Yamil	LAKESHA	06/20/1989	M	03
1000073	INACT	DeBusschere	Dave	M	02/23/1991	F	02
1000074	INACT	DeLeon	Jose		04/02/1989	M	02
1000646	INACT	Stratton	Monty		07/02/1991	M	03
505087	INACT	Knepper	Charlie	M	04/14/1989	M	12
105284	INACT	Agee	Tommie	G	12/18/1987	F	01
1011195	4012	Butler	Art	DAVON	12/04/1998	F	03
1013102	4012	Gleich	Frank	J	04/12/1999	M	03
1002430	INACT	Rodriguez	Hector		05/12/1993	F	04
1009066	INACT	Dunleavy	Jack	JOSEPH	12/10/1993	F	03
504420	INACT	Collins	Dan		12/28/1986	F	03
105013	INACT	Loughlin	Larry	CAROL	02/18/1987	F	09
1013052	4007	Gibbs	Jake		12/10/1999	M	02
1013053	4007	Gibbons	Jay		09/26/2000	M	02
1013055	INACT	Gibson	Derrick	CHARLOTTE	08/29/2000	M	01
105516	INACT	Bell	Gus	DEVON	02/19/1987	M	02
1010255	2002	Belcher	Kevin	M	05/09/1990	F	10
1010256	INACT	Belinda	Stan	LEVI	06/28/1997	M	03
1009815	4014	Anderson	Mike	ROSE	05/29/1998	M	03
1009817	4007	Anderson	Rick	MASON	01/26/1998	M	03
1008685	4011	Dineen	Kerry	MAYS	03/19/1997	M	05
1002347	2002	Replogle	Andy	DWIGHT	09/28/1993	F	09
1011615	3005	Covington	Tex		01/19/1995	F	08
1004598	3005	Beckwith	Joe		09/04/1994	F	07
1009848	4007	Barclay	George		01/31/1998	F	03
1004413	INACT	Baldwin	Lady	MONTREL	06/01/1988	M	PG
1004416	3005	McCormick	Mike		02/28/1992	M	08
1012557	INACT	Elston	Don	LORRAINE	03/24/1999	F	01
1013166	4007	Gordon	Mike	PETER	03/03/2000	M	02
403369	INACT	Goossen	Greg	SHASHIKANT	12/06/1986	F	06
504716	INACT	Gardner	Lee		01/30/1988	F	02
1001474	INACT	Machado	Robert		02/29/1988	F	12
1000041	INACT	Curry	Jim		02/08/1991	F	08
1000042	INACT	Curtis	Fred		10/10/1989	M	09
1000043	2002	Cuyler	Milt		01/26/1991	F	10
1011571	4014	Clyde	Tom		07/03/1999	F	03
1011572	INACT	Coates	Jim		09/26/1999	F	01
701398	INACT	Steele	Bill	MARIA	08/16/1986	M	12
1012207	INACT	DeShields	Delino	L	07/10/1997	M	03
1012646	INACT	Faneyte	Rikkert	JOHN	06/16/1993	M	06
1012211	2002	Divis	Moxie	HARRIS	07/14/1989	F	12
403398	INACT	Grant	Mark		06/26/1987	M	PG
1003537	INACT	Wakefield	Howard	JOSE	07/22/1994	F	06
1008495	4011	Delaney	Art	R	05/10/1996	F	05
1012648	4009	Faries	Paul	JOSEPH	06/07/1997	F	03
1012652	INACT	Etchison	Buck	JR	05/13/1997	M	03
1001424	INACT	Lopes	Davey	F	05/05/1992	F	05
505573	INACT	Miller	Whitey	MATTHEW	04/25/1989	F	07
608000	INACT	Serad	Billy	A	04/06/1984	F	11
1002651	INACT	Schmutz	Charlie	JAMEL	07/06/1989	F	12
1012298	INACT	Difani	Jay	TURNER	06/15/1993	F	07
105581	2002	Blessitt	Ike	ANN	04/23/1990	M	11
505590	INACT	Mitchell	Dale	MARIE	07/16/1991	F	06
1007251	INACT	Collins	Kevin	THOMAS	01/07/1996	M	01
1012541	4011	Elder	George	JUNIOR	12/12/1996	F	05
504885	INACT	Herrera	Mike	MICHELLE	12/19/1987	F	06
1002465	INACT	Rosenberg	Lou		09/05/1992	F	05
1004119	2002	Zupcic	Bob	WRIGHT	06/08/1987	M	09
1011300	INACT	Cardona	Javier		05/20/1999	F	01
1010889	2002	Burgmeier	Tom		04/15/1993	F	09
1009667	4014	Abrams	Cal	DEMESA	05/18/1998	F	03
1009706	4012	Adlesh	Dave	S	10/14/1997	F	03
505404	2002	McCarthy	Tommy	EDWARD	09/21/1990	F	11
1003522	INACT	Wade	Rip		10/30/1993	F	KP
1009859	4014	Arias	Alex	NICOLE	03/03/1998	F	03
1013685	4012	Hill	Jesse	M	09/26/2000	M	02
1006295	INACT	Camp	Kid	TOOKER	10/05/1995	M	01
1004272	INACT	Andrew	Kim	DANIEL	03/12/1990	M	06
1011662	2002	Compton	Mike	LONG	06/21/1994	F	09
1013032	4009	Gerkin	Steve	RENEE	09/12/2000	M	02
1013065	4012	Gilbert	Andy	M	11/28/1999	F	02
1013506	2002	Hatfield	Gil	R	05/26/1991	F	10
1013511	4014	Williamson	Scott	S	10/10/2000	M	01
505370	INACT	Matranga	Dave	JOSE	01/15/1990	M	05
1002369	INACT	Richardson	Danny	ROGER	02/11/1993	F	02
1004730	INACT	Bennett	Joel	KARIM	10/10/1988	F	07
1001001	INACT	Byrd	Harry	GEORGE	04/05/1992	F	04
801280	INACT	Veeck	Bill	STEVEN	04/01/1986	M	03
504781	INACT	Green	Fred	LATRELL	07/08/1988	F	04
1013141	4009	Gonzalez	Adrian		12/20/1999	M	02
1013582	4014	Hegan	Mike		08/15/2001	F	01
1012940	4009	Gallagher	William	CHARLS	11/19/1997	M	03
503368	INACT	Redmond	Wayne	MINDY	01/27/1986	F	10
1012365	4007	Doster	David	ARTHUR	08/28/1999	M	03
1012367	4007	Dougherty	Patsy	W	01/19/2000	F	02
1000618	INACT	Stone	Arnie	LYNN	07/09/1990	M	03
1004532	INACT	Baumholtz	Frank		07/04/1995	M	02
504788	INACT	Greer	Ed	RAQUEL	09/08/1988	F	02
1004367	2002	Augustine	Jerry	ANNE	09/01/1991	F	10
1011074	2002	Bryant	Clay	RAMON	02/18/1992	F	09
1007838	INACT	Creek	Doug	DAVID	04/26/1994	M	03
403436	INACT	Griffin	Tom		01/27/1989	F	12
403438	INACT	Grigsby	Denver	JOSEPH	09/11/1989	F	PG
403440	INACT	Grimsley	Ross	TANVEER	09/20/1987	M	03
403341	INACT	Goldsby	Walt	FRANK	05/05/1987	M	PG
403342	INACT	McCray	Rodney		11/21/1986	M	PG
607935	INACT	Schwarz	Jeff	M	05/11/1985	F	12
1012111	3004	Daly	George	M	09/01/1994	M	08
1000576	INACT	Stephenson	Earl	RICHARD	12/04/1983	F	11
1013319	2002	Gumbert	Harry	DENISE	09/16/1994	M	09
1013539	4009	Heaton	Neal		07/19/2001	M	01
1007155	INACT	Cocreham	Gene	SHAMAR	06/29/1989	F	08
505365	INACT	Masterson	Walt		11/21/1989	F	02
404222	INACT	Lind	Carl	LATISHE	08/10/1990	F	05
1010863	4011	Brubaker	Bill	PRESCILLA	03/29/1996	M	05
1009884	4014	Armour	Bill		12/21/1997	F	03
1005005	INACT	Bluejacket	Jim		04/12/1989	F	07
1013732	4007	Hoffman	Guy	ANDREW	08/12/1999	M	03
1006921	INACT	Frill	John	DHIRUBHAI	03/13/1990	F	07
1009005	INACT	Duggan	Jim	CHRISTOPHER	09/05/1996	F	01
1012960	3005	Garcia	Kiko	MARIA	01/05/1995	M	06
505038	INACT	Kane	Jim	EDWARD	07/11/1989	M	06
1009839	INACT	Ankenman	Pat		01/10/1998	M	02
1005939	INACT	Burkett	John		07/14/1988	F	PG
1004411	INACT	Baldwin	Billy		07/25/1994	M	KP
1004612	3005	Beeler	Jodie	WILLIAM	04/26/1995	M	07
1003735	2002	Wheeler	Rip	C	11/19/1990	F	10
105351	INACT	Fiene	Lou		10/20/1988	F	02
1009721	4014	Alcantara	Israel		04/29/1998	F	03
1009723	4014	Albrecht	Ed	ELEANOR	05/15/1998	F	03
504371	INACT	Causey	Red	OLIVIA ANN	04/09/1987	M	PG
1003109	INACT	Tasby	Willie		11/27/1987	M	12
1013268	4007	Grim	John	MONIQUE	06/07/1999	F	03
505699	2002	Murphy	Rob		01/11/1991	F	10
1003953	INACT	Wood	Joe	LISSETTE	12/03/1993	F	01
505532	INACT	Metivier	Dewey	ARTHUR	11/17/1988	F	03
1003774	INACT	Whitney	Frank		12/18/1993	M	05
1012928	4007	Bassett	Charley		04/18/2000	F	02
1009167	4009	Dwight	Al		11/14/1998	F	03
1009168	INACT	Dwyer	Double Joe		01/16/1985	F	PG
1010807	4007	Brown	Alton	V	02/26/1999	F	03
1005263	2002	Connor	John	Nunes	11/11/1990	F	10
1013258	4014	Griffin	Hank		01/16/1999	F	03
1002271	2002	Putman	Ed	ERNESTO	10/27/1992	M	09
1002275	2002	Queen	Billy	KERMITE	12/01/1992	F	09
1002276	2002	Quick	Hal	DAVID	02/25/1993	M	09
1002277	3005	Quinlan	Tom	SLOANE	12/24/1992	M	08
1002278	2002	Quinn	Jack		08/31/1993	M	09
1008098	4011	Dailey	Vince		12/16/1996	M	05
1005453	INACT	Brittain	Gus		01/21/1989	M	08
1011188	4012	Butcher	Max	ANN	01/26/1999	M	03
1003639	2002	Watson	Milt		02/19/1994	F	09
1003548	2002	Walker	Jerry	CHRISTINE	08/06/1994	M	09
1010688	4014	Brand	Ron		08/17/1999	M	03
1004335	INACT	Atherton	Keith		01/14/1990	M	03
105714	INACT	Brown	Randy	JESSICA	12/14/1989	F	12
505642	INACT	Morgan	Cy	R	05/01/1991	F	04
504455	INACT	Coughtry	Marlan	ANTHONY	04/20/1987	F	04
404008	2002	Kernek	George		02/02/1990	M	11
505357	INACT	Martinez	Tippy		04/24/1990	M	04
1008749	2002	Donahue	Jim	WILLIAM	07/20/1990	F	10
1000808	INACT	Baczewski	Fred	WILLIAM	09/04/1991	M	03
1007067	INACT	Clemens	Roger	I	09/03/1995	F	KF
1005291	INACT	Brandom	Chick	THORNE	04/17/1995	M	02
1002965	INACT	Smith	Ed	M	11/14/1987	F	09
1004939	INACT	Blake	Casey	K.	04/24/1994	M	01
1008424	INACT	Dear	Buddy	V	04/05/1997	M	KF
1003469	INACT	Velazquez	Freddie	JOSE	04/20/1994	F	01
1003500	3004	Vizcaino	Jose		10/28/1993	F	08
702081	INACT	Stratton	Scott		08/17/1987	M	06
1004921	INACT	Blackburne	Lena	ALYCE	08/11/1994	M	06
1007468	INACT	Cooney	Bob	ANDREA	12/27/1988	F	08
1011250	4014	Callahan	Ray	M	10/21/1998	F	03
1011251	INACT	Callahan	Nixey		12/29/1998	M	KP
1011252	4012	Calvert	Paul	CHANDRA	03/08/1999	F	03
1011466	4014	Chesnes	Bob	MARGARET	05/08/1999	M	03
105883	2002	Cerone	Rick		01/17/1991	F	10
1002999	INACT	Smith	Pop	ANN	07/25/1985	F	11
1000858	INACT	Bell	Rudy		01/31/1992	F	03
1008783	INACT	Donohue	Tom		02/19/1997	F	KP
1005122	INACT	Boone	Bob	J	01/24/1992	F	05
1011276	4012	Campbell	Paul	ELIZABETH	07/16/1999	M	03
1012205	INACT	DePangher	Mike		02/03/1995	F	05
1012694	4007	Fessenden	Wallace	MICHAEL	12/24/1999	M	02
1013492	3005	Hartzell	Roy	M	09/01/1993	M	08
1009016	INACT	Duncan	Courtney	EMMET ALBERT	06/12/1996	M	01
1007279	INACT	Colon	Bartolo	DEEDRA	02/10/1994	M	03
1009433	INACT	Edwards	Dave	MARIE	12/27/1990	M	05
1004401	INACT	Baker	Neal	HEROLD	04/22/1989	M	06
505738	INACT	Nicholson	Ovid	PAMELA	04/09/1991	M	05
1004806	INACT	Bescher	Bob	ELIZABETH	12/25/1994	M	02
1013352	INACT	Hairston	Sammy	ALISA	10/18/1989	M	10
403530	INACT	Hanlon	Bill	ANN	06/08/1987	F	PG
504635	INACT	Esper	Duke		07/22/1987	F	PG
505784	INACT	O'Dea	Paul	ALBERTO	08/14/1989	M	01
505794	2002	Ochoa	Alex	ALEJANDRO	07/04/1990	M	10
1005538	INACT	Brown	Bill		06/18/1988	F	08
1012776	4012	Gaston	Milt	FRANCIS	10/04/1999	M	02
1008840	3005	Douglas	Phil		10/28/1996	F	06
1012344	4009	Donnelly	Blix	M	07/28/2000	F	02
607932	INACT	Schwabe	Mike	T	04/20/1984	M	12
1012122	4007	Daniels	Bert	LATICA	09/29/1999	M	03
1003348	3005	Turbidy	Jerry	ANDREA	11/01/1993	M	08
1012311	INACT	Dishman	Glenn	INGRID	02/15/1998	F	02
1012331	4009	Doheny	Ed	ABRAHAM	04/23/2000	F	02
505090	INACT	Kloza	Nap	J	08/29/1989	F	12
1003478	INACT	Ventura	Vince		10/26/1993	M	01
1012625	INACT	Eyre	Scott		09/17/1986	F	PG
1013194	INACT	Graham	Peaches	P	01/23/1991	M	10
1004314	INACT	Arnold	Tony	VANEL	01/30/1994	M	01
1007288	INACT	Combs	Pat		09/24/1986	F	10
505634	INACT	Moran	Charlie		11/30/1990	M	05
1006641	INACT	Cather	Ted		02/14/1992	M	04
702118	INACT	Suhr	Gus		06/29/1988	F	02
1012448	4014	Dunning	Steve	RYAN	02/01/1999	F	03
1011208	4012	Byrd	Jim	ELIZABETH	09/20/1999	F	03
1004522	INACT	Batiste	Kim	T C	06/19/1995	F	KP
1005072	INACT	Bolling	Frank	BRYAN	12/09/1988	M	12
1008153	4011	Daniels	Pete	GABRIELA	12/14/1996	F	05
1010049	4007	Barfield	Jesse	EMANUEL	09/13/2000	M	02
1010050	INACT	Barfoot	Clyde	L	05/26/1989	M	09
1013711	3004	Hobaugh	Ed	E	07/23/1993	F	07
1002659	INACT	Schourek	Pete	JOY	05/18/1991	F	04
1013054	4012	Gibson	Charlie	G	09/07/2000	M	02
1012295	4009	Dickson	Murry		05/06/1998	M	03
1012296	INACT	Diddlebock	Harry	LYNN	12/03/1989	M	12
1012297	INACT	Dietrich	Bill	DEVIN	03/29/1999	M	KF
1013428	4007	Hansen	Snipe		08/30/2000	M	02
105740	INACT	Buehrle	Mark	RUTH	06/30/1987	F	09
1007654	INACT	Cote	Pete	P	12/12/1987	M	08
1012757	INACT	Fitzgerald	Ray		07/09/1998	M	03
504941	INACT	Huber	Otto	O	06/25/1989	F	12
504944	INACT	Nekola	Bots		08/08/1989	F	10
504945	INACT	Howard	Lee	KAYLA	09/23/1989	M	12
505664	2002	Moss	Charlie	S	08/03/1991	F	10
404087	INACT	Kozar	Al	B	11/23/1987	M	03
403397	INACT	Grant	Jim	S	04/14/1987	M	PG
800851	INACT	Thompson	Junior	ALLEN	11/04/1981	F	12
1001278	INACT	Kinnunen	Mike	D	01/25/1992	M	03
1008025	INACT	Curley	Doc		11/17/1993	F	04
1002660	INACT	Schreckengost	Ossee	H	05/30/1990	F	05
1013605	INACT	Henry	John		01/10/1990	M	08
1013606	INACT	Henry	Snake	MARIE	11/29/1991	F	07
1011514	INACT	Clark	Dad	NICOLE	04/03/1999	F	KP
105938	INACT	Clark	Pep	PETA-GAYE	10/10/1989	F	01
1010687	INACT	Briggs	Charlie		04/08/1998	F	02
1002116	2002	Pattin	Marty	GENNARO	10/16/1992	M	09
1002117	2002	Patton	Gene	CATHERINE	08/15/1993	F	09
504629	INACT	Etheridge	Bobby	DUCHEIN	10/31/1987	M	02
1012756	3004	Fitzgerald	Mike		07/25/1994	M	08
1013025	4009	George	Greek		07/23/2000	M	02
1012836	INACT	Foutz	Frank	ANTOINE	10/07/1994	F	05
1004347	4011	Autry	Chick	DEMITRIC	01/07/1997	M	05
1009539	2002	Elliot	Larry	BRIANNA	10/28/1989	M	11
505103	INACT	Kranepool	Ed	ELIZABE	08/02/1989	F	12
1013586	4009	Hendrix	Claude	MARIE	06/02/2000	M	02
1009536	INACT	Ellerbe	Frank	DAVID	01/30/1986	M	10
1002690	INACT	Scoffic	Lou	AUSTIN	09/16/1991	F	06
1011319	4014	Carpenter	Chris	PHILIP	04/08/1999	M	03
404037	INACT	Kison	Bruce	ABIGAIL	11/15/1989	M	02
505035	INACT	Karpel	Herb	MICHAEL	10/19/1988	F	04
1004302	INACT	Arlich	Don	MARIBEL	04/09/1986	F	08
1004520	3005	Battle	Allen	CECIL	04/20/1995	F	07
1007805	4011	Crane	Ed	JODON	12/15/1996	F	05
1012304	4007	Dillinger	Bob	ASHLEY	03/25/1999	F	03
1012309	4009	Dillon	Steve	S	07/02/2000	M	02
1011260	4014	Camp	Kid	WALTER	12/04/1998	M	03
1011261	INACT	Camp	Shawn	NICOLE	09/18/1999	F	KF
505462	INACT	McHale	Marty	P	08/07/1990	M	09
105773	2002	Burwell	Bill		03/18/1990	M	11
105025	INACT	Lahti	Jeff		08/27/1987	M	03
1013066	4009	Gilbert	Billy	MARIE	04/25/2000	F	02
1013072	INACT	Gilbreth	Bill	HOLLYWOOD	05/06/1999	M	01
1013076	4014	Gilhooley	Frank	MASON	05/25/1999	F	03
1012185	4012	DeLeon	Luis		03/18/1997	M	03
105404	INACT	Ball	Jim	PAIGE	06/14/1989	F	12
105771	INACT	Burrows	John	SAE HYON	11/23/1987	F	04
1010341	2002	Bertell	Dick	IVANA	06/09/1989	M	12
1013326	4011	Guzman	Freddy	A	07/25/1997	M	05
504309	INACT	Buxton	Ralph	JIMENEZ	06/20/1987	F	06
504310	INACT	Buskey	Mike		11/03/1986	F	PG
1003410	INACT	Valdez	Efrain		01/03/1994	M	03
505400	INACT	McCall	Windy	CHRISTINE	08/06/1990	F	07
1013590	4012	Hengle	Moxie	DONOVAN-GAYLE	02/13/2001	F	KF
1013568	2002	Held	Mel	NATHAL	10/15/1991	F	10
505271	2002	Mack	Joe		03/26/1990	M	11
505272	2002	Macfarlane	Mike		04/02/1992	F	11
1012709	INACT	Farrow	John	AIRIONA	01/02/1989	F	12
1012726	3005	Finley	Steve	EVAN	04/10/1996	M	06
1003518	INACT	Waddey	Frank		10/07/1982	F	12
1008257	INACT	Davis	Gerry	ELIZABETH	07/10/1997	M	KF
702106	INACT	Strange	Pat	MELISSA	09/05/1986	M	07
1004944	INACT	Blanchard	Johnny		05/22/1995	M	02
1000399	INACT	Hall	Drew		12/26/1990	M	01
1000122	INACT	Donovan	Bill	R	02/21/1987	F	04
1006069	4011	Burtschy	Moe	N	01/03/1996	M	05
1013706	INACT	Hisle	Larry	BEATRICE	10/27/1993	M	06
1010447	3005	Bligh	Ned		08/26/1994	M	08
505686	INACT	Munoz	Bobby	LAMONT	04/29/1991	M	06
1002043	2002	Onslow	Eddie	T	09/17/1993	F	09
1004020	INACT	Wyatt	John		08/05/1988	M	07
505614	INACT	Montemayor	Felipe	SHAWNTEL	07/31/1991	M	03
1003572	2002	Wallach	Tim		10/18/1993	F	09
1008841	INACT	Douglas	Whammy		11/28/1993	F	06
1011318	4007	Carpenter	Bob	J	08/20/1999	M	03
105642	INACT	Boyer	Ken	Amy	11/11/1989	M	02
1004361	2002	Babich	Johnny	WILSON	02/21/1990	M	10
1011179	INACT	Bushelman	Jack		09/20/1989	M	12
1010101	3004	Barrios	Manuel	M	05/25/1994	M	08
1010200	4012	Bausewine	George	ASHTON	08/10/1998	F	03
1010706	2002	Bream	Sid	ANTONIO	06/04/1991	F	10
1012815	4014	Fordyce	Brook	D	07/30/2000	M	02
1012261	4011	Dente	Sam		12/18/1996	M	05
505425	INACT	McCurdy	Harry	J	01/01/1990	F	KF
105762	INACT	Burnett	Hercules	CHRISTOPHER	10/06/1990	F	KP
702064	INACT	Stone	Tige		08/26/1987	F	03
105820	INACT	Campbell	Kevin	SCOTT	04/05/1991	F	01
105772	INACT	Burton	Ellis	IMANI	02/21/1990	M	03
1013465	4012	Harris	Lenny	T.	04/21/1999	M	03
1004637	3005	Belden	Ira		11/29/1994	M	07
1009895	4014	August	Don		04/29/1998	F	03
404014	2002	Kirke	Jay		11/05/1989	F	11
1003126	INACT	Taylor	Billy	DANIELA	07/31/1995	F	01
1012596	INACT	Esmond	Jimmy	A	01/02/1993	F	07
505812	INACT	Olson	Marv	L	05/10/1991	F	04
404093	INACT	Krsnich	Mike	A.	07/25/1989	F	12
105528	INACT	Berman	Bob		12/03/1988	F	05
105099	INACT	Lattimore	Bill	RICHARD	03/19/1987	F	03
1009987	HOMESCH	Backman	Les	DIEGO	07/18/1994	M	11
1009988	3005	Baldwin	Billy		12/23/1992	M	08
1009989	INACT	Bagwell	Bill	HERNAN	03/24/1989	M	12
505166	INACT	Hornsby	Rogers		04/07/1988	M	02
1009767	3005	Alomar Sr.	Sandy	F	06/18/1996	M	06
1008552	INACT	Dempsey	Mark		04/11/1995	M	05
1008554	INACT	Denehy	Bill	MARIE	09/30/1997	F	KF
1009915	4009	Ayala	Luis		09/11/1998	F	03
1008410	2002	Deagle	Ren	MICHAEL	12/03/1989	M	11
504940	INACT	Hubbard	Al	DAVID	10/18/1988	F	12
1013402	INACT	Handrahan	Vern	JOYCE	04/01/1999	F	01
1010815	4007	Brown	Ed	ALEXANDER	03/02/2001	F	01
702138	INACT	Sullivan	Charlie		06/07/1988	M	03
1008822	4011	Dorsey	Jerry	LAUREN	03/22/1997	M	05
1011569	INACT	Coachman	Pete	JOSSUETH	02/22/1999	M	01
1002543	INACT	Sanders	Roy		11/26/1992	M	03
1000864	2002	Berenyi	Bruce		12/27/1991	F	10
1010827	3005	Brown	Charlie		05/04/1995	F	06
1009770	4012	Alston	Tom	MARCELLA	06/22/1998	F	03
1012405	INACT	Drew	Dave	P	12/30/1991	M	08
1013649	3005	Hesterfer	Larry	A	06/19/1996	F	06
1006052	3005	Burris	Ray	DAVID	08/24/1996	M	06
1004061	2002	Young	Eric	ESTIVEN	11/12/1993	M	09
105339	INACT	Archer	Jimmy	B	07/31/1985	F	05
1005900	INACT	Burich	Bill	SAMANTHA	07/13/1987	M	12
1008129	4011	Damaska	Jack		03/02/1997	M	05
1010360	INACT	Beverlin	Jason	REANE	05/24/2000	M	KF
1003330	2002	Troedson	Rich		08/11/1993	M	09
1006409	4011	Carey	Max		11/06/1995	F	05
1009428	4011	Edmonds	Jim	MARIE	07/23/1997	F	05
1008145	4011	Daniels	Kal	SARAI	06/15/1997	M	05
1010862	INACT	Brown	Marty		07/11/1988	M	10
1002383	2002	Ridgway	Jack	A	12/30/1992	F	09
105514	INACT	Benson	Vern	M	03/22/1989	M	02
505628	INACT	Moore	Kerwin	A	09/11/1991	M	PG
105860	2002	Casey	Dan	R	10/09/1990	M	11
403796	INACT	Huppert	Dave	ARIEL	12/22/1988	F	08
403799	INACT	Hunter	Catfish	DESIREE	06/29/1999	F	02
505423	INACT	McCullough	Charlie	A	06/17/1990	M	09
1012662	3005	Farrell	John	BENJAMIN	12/21/1993	M	08
1012666	INACT	Fass	Frederick	NATACHA BETTY	10/07/2001	M	3F
504302	INACT	Burnside	Pete	ANDREW	06/05/1987	F	PG
1003934	INACT	Wittig	Johnnie	ALEXANDRA	10/23/1991	M	02
1007312	INACT	Conde	Ramon	FELIPE	04/19/1993	M	04
1012778	4012	Flinn	Don	A	06/11/2000	F	02
1004907	INACT	Black	Bill	MARIE	11/16/1991	F	03
701383	INACT	Starrette	Herman	KELLY	02/09/1986	M	10
1012983	4009	Garibaldi	Bob	MARIE	05/27/2000	M	02
505708	INACT	Musgraves	Dennis	DAVID	04/09/1991	M	KF
504834	INACT	Hardy	Harry		08/06/1988	F	02
505167	INACT	Lewis	Fred	ROBERT	10/26/1987	M	02
505168	INACT	Leyland	Jim	PATRIZZIA	06/05/1989	F	02
505729	2002	Niarhos	Gus	M	06/12/1990	F	11
1007450	INACT	Cook	Paul	STEVEN	04/19/1984	M	11
1012659	4012	Farrell	Doc	EARNEST	06/05/1999	M	03
1012687	2002	Ferguson	Joe	ALEXANDRA	05/13/1989	F	11
1012690	4011	Fernandez	Chico	J	12/15/1997	F	05
1003936	INACT	Wohlers	Mark	PRIYAKA	02/26/1991	M	05
